medium_videos Normal
project_videos\medium\Normal\20231116_210252000_iOS.MOV
fitted_incoming_vx,fitted_incoming_vy,fitted_outgoing_vx,fitted_outgoing_vy,ball_x_distance,incoming_angle,outgoing_angle
-3.1847537684497356,2.8686034422206976,-0.2860086360201104,-1.0118068208075326,-1.0,-1.0,-1.0
-3.522600656527284,3.1847211368442707,-0.29957775375368434,-1.0416714766521014,-1.0,-1.0,-1.0
-3.7512397803785893,3.405032016916099,-0.31943987876614144,-1.0954432079131058,-1.0,-1.0,-1.0
-3.812592139160743,3.475930795647268,-0.3441296957739375,-1.1678158133829326,-1.0,-1.0,-1.0
-3.6606640512701114,3.353491877488887,-0.3721818894935293,-1.2534830918539694,-1.0,-1.0,-1.0
-3.268358136753278,3.0093472347307784,-0.40213114464137417,-1.3471388421186048,-1.0,-1.0,-1.0
-2.634284299717834,2.4365642841000086,-0.43251214593392834,-1.4434768629692234,-1.0,-1.0,-1.0
-1.7895707107433383,1.6555237633596722,-0.46185957808764866,-1.5371909531982169,-1.0,-1.0,-1.0
-1.0,-1.0,-0.4887081258189915,-1.6229749115979668,-1.0,-1.0,-1.0
-1.0,-1.0,-0.5115924738444142,-1.6955225369608655,-1.0,-1.0,-1.0
-1.0,-1.0,-0.5290473068803729,-1.7495276280792977,-1.0,-1.0,-1.0
-1.0,-1.0,-0.5396073096433252,-1.7796839837456506,-1.0,-1.0,-1.0
-1.0,-1.0,-0.5418071668497264,-1.7806854027523138,-1.0,-1.0,-1.0
-1.0,-1.0,-0.5341815632160349,-1.7472256838916735,-1.0,-1.0,-1.0
-1.0,-1.0,-0.5152651834587061,-1.6739986259561157,-1.0,-1.0,-1.0
-1.0,-1.0,-0.48359271229419726,-1.5556980277380266,-1.0,-1.0,-1.0
-1.0,-1.0,-0.4376988344389646,-1.3870176880297986,-1.0,-1.0,-1.0
-1.0,-1.0,-0.3761182346094655,-1.1626514056238166,-1.0,-1.0,-1.0
-1.0,-1.0,-0.29738559752215643,-0.8772929793124633,-1.0,-1.0,-1.0
-1.0,-1.0,-0.20003560789349384,-0.5256362078881338,-1.0,-1.0,-1.0
-1.0,-1.0,-0.08260295043993526,-0.10237489014321399,-1.0,-1.0,-1.0
,,,,,,,
,,,,,,,
,,,,,,,
medium_videos Normal
project_videos\medium\Normal\20231116_210402000_iOS.MOV
fitted_incoming_vx,fitted_incoming_vy,fitted_outgoing_vx,fitted_outgoing_vy,ball_x_distance,incoming_angle,outgoing_angle
-2.4211596844441985,2.0707937169666906,-0.6293784738514049,-1.190100835976376,27.97,43.6,55.26
-3.6621254756465165,3.19326674715703,-0.7197150830798581,-1.3130121679288,-1.0,-1.0,-1.0
-3.8549682546818094,3.394776443183345,-0.7957875276537163,-1.4140041550557059,-1.0,-1.0,-1.0
-3.626525452463776,3.239337644520797,-0.8584854526806283,-1.4944294776293585,-1.0,-1.0,-1.0
-3.3611211713672753,3.068291606066475,-0.9086985032682426,-1.5556408159220225,-1.0,-1.0,-1.0
-3.2458749145884385,3.042385007048292,-0.9473163245242084,-1.5989908502059633,-1.0,-1.0,-1.0
-3.316010315504775,3.183848959933853,-0.9752285615561739,-1.6258322607534457,-1.0,-1.0,-1.0
-3.5001638670352833,3.4184780193393776,-0.9933248594717881,-1.6375177278367343,-1.0,-1.0,-1.0
-3.665693651000563,3.617709190938567,-1.0024948633786996,-1.6353999317280945,-1.0,-1.0,-1.0
-3.6639880674829306,3.6407009403714783,-1.0036282183845575,-1.620831552699791,-1.0,-1.0,-1.0
-3.3757745641864787,3.376412202153425,-0.9976145695970102,-1.5951652710240884,-1.0,-1.0,-1.0
-2.7564283657973023,2.7856813885839524,-0.9853435621237062,-1.559753766973252,-1.0,-1.0,-1.0
-1.8812812033435122,1.9433053986555393,-0.9677048410722948,-1.5159497208195472,-1.0,-1.0,-1.0
-0.9909300435552741,1.0801186269626006,-0.9455880515504245,-1.4651058128352379,-1.0,-1.0,-1.0
-0.5365458182251079,0.625071972610509,-0.9198828386657436,-1.4085747232925898,-1.0,-1.0,-1.0
-1.225182153567971,1.2473118481242231,-0.8914788475259015,-1.347709132463867,-1.0,-1.0,-1.0
-1.0,-1.0,-0.8612657232385468,-1.2838617206213352,-1.0,-1.0,-1.0
-1.0,-1.0,-0.8301331109113279,-1.2183851680372593,-1.0,-1.0,-1.0
-1.0,-1.0,-0.7989706556518937,-1.1526321549839043,-1.0,-1.0,-1.0
-1.0,-1.0,-0.7686680025678929,-1.0879553617335342,-1.0,-1.0,-1.0
-1.0,-1.0,-0.740114796766974,-1.0257074685584149,-1.0,-1.0,-1.0
-1.0,-1.0,-0.7142006833567863,-0.9672411557308113,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6918153074449778,-0.9139091035229875,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6738483141391983,-0.8670639922072092,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6611893485470958,-0.8280585020557413,-1.0,-1.0,-1.0
-1.0,-1.0,-0.654728055776319,-0.798245313340848,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6553540809345163,-0.7789771063347951,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6639570691293376,-0.7716065613098466,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6814266654684303,-0.777486358538269,-1.0,-1.0,-1.0
-1.0,-1.0,-0.7086525150594439,-0.7979691782923257,-1.0,-1.0,-1.0
-1.0,-1.0,-0.7465242630100275,-0.8344077008442815,-1.0,-1.0,-1.0
-1.0,-1.0,-0.795931554427829,-0.8881546064664032,-1.0,-1.0,-1.0
-1.0,-1.0,-0.8577640344204966,-0.9605625754309539,-1.0,-1.0,-1.0
-1.0,-1.0,-0.9329113480956801,-1.0529842880101994,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0222631405610294,-1.1667724244764037,-1.0,-1.0,-1.0
-1.0,-1.0,-1.126709056924191,-1.303279665101834,-1.0,-1.0,-1.0
,,,,,,,
,,,,,,,
,,,,,,,
medium_videos Normal
project_videos\medium\Normal\20231116_210405000_iOS.MOV
fitted_incoming_vx,fitted_incoming_vy,fitted_outgoing_vx,fitted_outgoing_vy,ball_x_distance,incoming_angle,outgoing_angle
6.817799017430093,6.245821933343979,0.7546263006175654,-3.2238788191274654,23.04,45.07,77.33
3.308067251099253,3.0596682346384996,0.6345921103579992,-2.7081968583595932,-1.0,-1.0,-1.0
1.8460831245076577,1.7601076063391599,0.5326756496806302,-2.271722511579065,-1.0,-1.0,-1.0
1.5178348298148254,1.4945155377274615,0.447629374070245,-1.908969445054341,-1.0,-1.0,-1.0
1.6886412526850672,1.6745700150998166,0.37820573901163046,-1.6144513250538817,-1.0,-1.0,-1.0
1.9592123126350467,1.9341127230977122,0.3231571999895732,-1.3826818178461466,-1.0,-1.0,-1.0
2.121709303381344,2.0870102460379067,0.28123621248886005,-1.208174589699596,-1.0,-1.0,-1.0
2.1158052331880315,2.0850152692425556,0.2511952319942775,-1.08544330688269,-1.0,-1.0,-1.0
1.9847451652141812,1.9756277803694378,0.23178671399061246,-1.0090016356638887,-1.0,-1.0,-1.0
1.8314065578615093,1.8599562707420985,0.22176311396265158,-0.9733632423116525,-1.0,-1.0,-1.0
1.7743596051218686,1.8505789366799714,0.21987688739518163,-0.9730417930944406,-1.0,-1.0,-1.0
1.9039275769248043,2.0294048808286655,0.22488048977298913,-1.0025509542807143,-1.0,-1.0,-1.0
2.2382471594852396,2.405535313490054,0.23552637658086084,-1.0564043921389326,-1.0,-1.0,-1.0
2.6793287956508367,2.873124753952417,0.2505670033035837,-1.1291157729375554,-1.0,-1.0,-1.0
2.9691170252497345,3.1692422318208706,0.2687548254259441,-1.2151987629450445,-1.0,-1.0,-1.0
2.6455508254380105,2.8317324883469075,0.2888422984327292,-1.3091670284298575,-1.0,-1.0,-1.0
0.9986239510472323,1.1570771777593833,0.30958187780872504,-1.4055342356604577,-1.0,-1.0,-1.0
-1.0,-1.0,0.329726019038719,-1.498814050905302,-1.0,-1.0,-1.0
-1.0,-1.0,0.34802717760749735,-1.5835201404328523,-1.0,-1.0,-1.0
-1.0,-1.0,0.36323780899984687,-1.6541661705115678,-1.0,-1.0,-1.0
-1.0,-1.0,0.37411036870055436,-1.7052658074099085,-1.0,-1.0,-1.0
-1.0,-1.0,0.3793973121944063,-1.7313327173963364,-1.0,-1.0,-1.0
-1.0,-1.0,0.3778510949661901,-1.7268805667393088,-1.0,-1.0,-1.0
-1.0,-1.0,0.3682241725006918,-1.6864230217072862,-1.0,-1.0,-1.0
-1.0,-1.0,0.34926900028269803,-1.6044737485687315,-1.0,-1.0,-1.0
-1.0,-1.0,0.3197380337969959,-1.4755464135921024,-1.0,-1.0,-1.0
-1.0,-1.0,0.27838372852837173,-1.2941546830458601,-1.0,-1.0,-1.0
-1.0,-1.0,0.22395853996161263,-1.0548122231984638,-1.0,-1.0,-1.0
-1.0,-1.0,0.15521492358150613,-0.7520327003183724,-1.0,-1.0,-1.0
,,,,,,,
,,,,,,,
,,,,,,,
medium_videos Normal
project_videos\medium\Normal\20231116_210412000_iOS.MOV
fitted_incoming_vx,fitted_incoming_vy,fitted_outgoing_vx,fitted_outgoing_vy,ball_x_distance,incoming_angle,outgoing_angle
-2.20604162662724,1.7565141908699928,-0.45140094430426186,-1.80551558559634,14.66,41.91,75.49
-3.1107324924732116,2.5806915462435525,-0.44096445484833907,-1.7578894561477068,-1.0,-1.0,-1.0
-3.2416109739769396,2.7053247404516108,-0.4322528400788939,-1.7173704506383118,-1.0,-1.0,-1.0
-3.1117429047058125,2.605213978536047,-0.42508525642711575,-1.683242535355304,-1.0,-1.0,-1.0
-3.025528943508302,2.5604906096974656,-0.41928086032419387,-1.6547896765858325,-1.0,-1.0,-1.0
-3.1178268762338455,2.693122769423052,-0.4146588082013176,-1.6312958406170466,-1.0,-1.0,-1.0
-3.3930739174527194,3.003421021614426,-0.4110382564896764,-1.6120449937360952,-1.0,-1.0,-1.0
-3.7644090121759186,3.4065440007154857,-0.4082383616204595,-1.5963211022301276,-1.0,-1.0,-1.0
-4.092795137575037,3.769004053840271,-0.4060782800248563,-1.5834081323862927,-1.0,-1.0,-1.0
-4.226141604702138,3.945172882900803,-0.40437716813405605,-1.5725900504917398,-1.0,-1.0,-1.0
-4.03842636020966,3.8137871867349724,-0.40295418237924824,-1.563150822833618,-1.0,-1.0,-1.0
-3.4688182880702163,3.3144543032342986,-0.40162847919162203,-1.554374415699076,-1.0,-1.0,-1.0
-2.5607995112966053,2.484157851471912,-0.4002192150023669,-1.5455447953752635,-1.0,-1.0,-1.0
-1.501287693661561,1.4937633738303022,-0.3985455462426722,-1.535945928149329,-1.0,-1.0,-1.0
-0.6597583414176995,0.6845239781292558,-0.39642662934372713,-1.5248617803084223,-1.0,-1.0,-1.0
-0.6273671050173952,0.6045859797536117,-0.3936816207367212,-1.511576318139692,-1.0,-1.0,-1.0
-1.0,-1.0,-0.3901296768528436,-1.4953735079302874,-1.0,-1.0,-1.0
-1.0,-1.0,-0.38558995412328373,-1.4755373159673575,-1.0,-1.0,-1.0
-1.0,-1.0,-0.37988160897923096,-1.4513517085380514,-1.0,-1.0,-1.0
-1.0,-1.0,-0.3728237978518747,-1.4221006519295183,-1.0,-1.0,-1.0
-1.0,-1.0,-0.36423567717240407,-1.3870681124289073,-1.0,-1.0,-1.0
-1.0,-1.0,-0.3539364033720086,-1.3455380563233674,-1.0,-1.0,-1.0
-1.0,-1.0,-0.3417451328818775,-1.2967944499000477,-1.0,-1.0,-1.0
-1.0,-1.0,-0.3274810221332003,-1.2401212594460977,-1.0,-1.0,-1.0
-1.0,-1.0,-0.3109632275571661,-1.1748024512486661,-1.0,-1.0,-1.0
-1.0,-1.0,-0.29201090558496445,-1.100121991594902,-1.0,-1.0,-1.0
-1.0,-1.0,-0.2704432126477846,-1.0153638467719546,-1.0,-1.0,-1.0
-1.0,-1.0,-0.24607930517681584,-0.919811983066973,-1.0,-1.0,-1.0
-1.0,-1.0,-0.21873833960324757,-0.8127503667671065,-1.0,-1.0,-1.0
-1.0,-1.0,-0.1882394723582692,-0.6934629641595043,-1.0,-1.0,-1.0
,,,,,,,
,,,,,,,
,,,,,,,
medium_videos Normal
project_videos\medium\Normal\20231116_210426000_iOS.MOV
fitted_incoming_vx,fitted_incoming_vy,fitted_outgoing_vx,fitted_outgoing_vy,ball_x_distance,incoming_angle,outgoing_angle
-4.053881362046107,3.4837607075805197,-0.4192362482138939,-2.549018073302735,14.66,41.95,80.13
-3.78595790170441,3.286685550859347,-0.42501231477916673,-2.5539675464320655,-1.0,-1.0,-1.0
-3.9475870131823583,3.4657038388448353,-0.42460039244091363,-2.5271595828486144,-1.0,-1.0,-1.0
-4.194139419741922,3.714640436253277,-0.4186925107273987,-2.4722873507429064,-1.0,-1.0,-1.0
-4.317936631449772,3.8492893608135046,-0.4079806991668862,-2.3930440183054653,-1.0,-1.0,-1.0
-4.223566148349622,3.785388179463569,-0.39315698728764015,-2.293122753726815,-1.0,-1.0,-1.0
-3.9031966636345867,3.5165924045473984,-0.3749134046179247,-2.17621672519748,-1.0,-1.0,-1.0
-3.4118932668195168,3.0924498900114874,-0.35394198068600413,-2.0460191009079844,-1.0,-1.0,-1.0
-2.8429326469133587,2.5963752276015537,-0.3309347450201425,-1.9062230490488516,-1.0,-1.0,-1.0
-2.3031182955914975,2.123624143059221,-0.30658372714860394,-1.7605217378106066,-1.0,-1.0,-1.0
-1.888095710368098,1.7592678923186833,-0.28158095659965265,-1.6126083353837726,-1.0,-1.0,-1.0
-1.6576675977684738,1.5561676577033885,-0.25661846290155277,-1.466176009958874,-1.0,-1.0,-1.0
-1.611109076501417,1.512948944122659,-0.23238827558256836,-1.324917929726435,-1.0,-1.0,-1.0
-1.6624828806315306,1.5519759752684776,-0.20958242417096373,-1.19252726287698,-1.0,-1.0,-1.0
-1.6159545627516234,1.497326089812055,-0.1888929381950029,-1.0726971776010323,-1.0,-1.0,-1.0
-1.1411076971549803,1.0527641376005374,-0.17101184718295018,-0.9691208420891162,-1.0,-1.0,-1.0
0.25174091699214607,-0.22028312414637696,-0.15663118066306952,-0.885491424531756,-1.0,-1.0,-1.0
-1.0,-1.0,-0.14644296816362512,-0.8255020931194756,-1.0,-1.0,-1.0
-1.0,-1.0,-0.14113923921288124,-0.7928460160427997,-1.0,-1.0,-1.0
-1.0,-1.0,-0.14141202333910197,-0.7912163614922516,-1.0,-1.0,-1.0
-1.0,-1.0,-0.14795335007055133,-0.8243062976583557,-1.0,-1.0,-1.0
-1.0,-1.0,-0.16145524893549373,-0.8958089927316357,-1.0,-1.0,-1.0
-1.0,-1.0,-0.18260974946219324,-1.0094176149026153,-1.0,-1.0,-1.0
-1.0,-1.0,-0.21210888117891388,-1.16882533236182,-1.0,-1.0,-1.0
-1.0,-1.0,-0.2506446736139199,-1.3777253132997735,-1.0,-1.0,-1.0
-1.0,-1.0,-0.29890915629547526,-1.639810725906999,-1.0,-1.0,-1.0
-1.0,-1.0,-0.3575943587518442,-1.9587747383740204,-1.0,-1.0,-1.0
,,,,,,,
,,,,,,,
,,,,,,,
medium_videos Normal
project_videos\medium\Normal\20231116_210434000_iOS.MOV
fitted_incoming_vx,fitted_incoming_vy,fitted_outgoing_vx,fitted_outgoing_vy,ball_x_distance,incoming_angle,outgoing_angle
1.7750547383556565,1.6294071574521567,0.35792238693298606,-1.2558170809361975,23.04,45.04,69.4
3.490925030222054,3.2532638831961007,0.4510869735723694,-1.4765698538718883,-1.0,-1.0,-1.0
4.094623278165274,3.866409885813445,0.5263015680052991,-1.6513495618120548,-1.0,-1.0,-1.0
4.077211883693812,3.910402230136785,0.5849143306366378,-1.7835897556863298,-1.0,-1.0,-1.0
3.780477451604822,3.692435415971771,0.628273421871248,-1.8767239864243466,-1.0,-1.0,-1.0
3.4203611252736295,3.4064694900009926,0.657727002113992,-1.9341858049557383,-1.0,-1.0,-1.0
3.1103889219432306,3.154358157687878,0.6746232317697327,-1.959408762210138,-1.0,-1.0,-1.0
2.885102068013798,2.9669768951805677,0.6803102712433324,-1.9558264091171789,-1.0,-1.0,-1.0
2.723487334332182,2.825351061215833,0.6761362809396536,-1.9268722966064937,-1.0,-1.0,-1.0
2.5724073714814324,2.681784009022934,0.663449421263559,-1.8759799756077165,-1.0,-1.0,-1.0
2.3700310450702795,2.4809851982275313,0.6435978526199109,-1.8065829970504794,-1.0,-1.0,-1.0
2.0692637710226203,2.181198306755573,0.6179297354135722,-1.722114911864416,-1.0,-1.0,-1.0
1.6611778508670951,1.7753293427371872,0.5877932300494049,-1.6260092709791591,-1.0,-1.0,-1.0
1.1984428070265367,1.31207475641054,0.5545364969322718,-1.521699625324342,-1.0,-1.0,-1.0
0.8187557181074723,0.9170495520257982,0.5195076964670355,-1.4126195258295986,-1.0,-1.0,-1.0
0.7682715541896741,0.8139153997489288,0.48405498905855865,-1.3022025234245607,-1.0,-1.0,-1.0
-1.0,-1.0,0.4495265351117035,-1.1938821690388621,-1.0,-1.0,-1.0
-1.0,-1.0,0.41727049503133257,-1.0910920136021358,-1.0,-1.0,-1.0
-1.0,-1.0,0.3886350292223087,-0.9972656080440145,-1.0,-1.0,-1.0
-1.0,-1.0,0.3649682980894936,-0.9158365032941318,-1.0,-1.0,-1.0
-1.0,-1.0,0.34761846203775093,-0.8502382502821221,-1.0,-1.0,-1.0
-1.0,-1.0,0.33793368147194264,-0.8039043999376161,-1.0,-1.0,-1.0
-1.0,-1.0,0.33726211679693124,-0.7802685031902483,-1.0,-1.0,-1.0
-1.0,-1.0,0.3469519284175789,-0.7827641109696515,-1.0,-1.0,-1.0
-1.0,-1.0,0.3683512767387492,-0.8148247742054591,-1.0,-1.0,-1.0
-1.0,-1.0,0.4028083221653036,-0.8798840438273043,-1.0,-1.0,-1.0
-1.0,-1.0,0.4516712251021058,-0.9813754707648192,-1.0,-1.0,-1.0
-1.0,-1.0,0.5162881459540171,-1.122732605947637,-1.0,-1.0,-1.0
-1.0,-1.0,0.5980072451259,-1.3073890003053925,-1.0,-1.0,-1.0
-1.0,-1.0,0.6981766830226175,-1.5387782047677163,-1.0,-1.0,-1.0
-1.0,-1.0,0.8181446200490324,-1.820333770264243,-1.0,-1.0,-1.0
,,,,,,,
,,,,,,,
,,,,,,,
medium_videos Normal
project_videos\medium\Normal\20231116_210440000_iOS.MOV
fitted_incoming_vx,fitted_incoming_vy,fitted_outgoing_vx,fitted_outgoing_vy,ball_x_distance,incoming_angle,outgoing_angle
2.1749083778262843,1.8347102890230331,-0.3694446350347155,-0.008755730730272273,14.91,42.91,5.44
2.969194851938359,2.502106206401877,-0.16427145570019744,0.034677761454170467,-1.0,-1.0,-1.0
3.4299643323319797,2.9387594655804032,0.013222799695591925,0.06999389680834084,-1.0,-1.0,-1.0
3.6359824613323015,3.182242521192807,0.16408884001128898,0.09765857695995289,-1.0,-1.0,-1.0
3.6549172343086886,3.269576292093064,0.2893773741055303,0.1181377035367206,-1.0,-1.0,-1.0
3.5438350621621186,3.2363411794565886,0.3901391108369525,0.131897178166358,-1.0,-1.0,-1.0
3.3496968338125797,3.115788084881891,0.46742475906419145,0.13940290247657902,-1.0,-1.0,-1.0
3.10985397868647,2.9379494284922303,0.5222850276458842,0.14112077809509774,-1.0,-1.0,-1.0
2.852544529203998,2.7287501670372714,0.5557706254406671,0.13751670664962815,-1.0,-1.0,-1.0
2.597389183266584,2.509118811994741,0.5689322613071766,0.12905658976788423,-1.0,-1.0,-1.0
2.355887366744251,2.2940984476720887,0.562820644104049,0.11620632907758,-1.0,-1.0,-1.0
2.1319132959630416,2.091957749308129,0.5384864826899209,0.09943182620642947,-1.0,-1.0,-1.0
1.9222120401923926,1.903302001174714,0.49698048592342847,0.07919898278214674,-1.0,-1.0,-1.0
1.7168955841325682,1.7201841146783763,0.4393533626632088,0.05597370043244555,-1.0,-1.0,-1.0
1.4999388904020177,1.525215646461992,0.3666558217678977,0.030221880785040133,-1.0,-1.0,-1.0
1.2496759620248041,1.29067781650643,0.2799385720961324,0.00240942546764443,-1.0,-1.0,-1.0
0.9392959049180125,0.9776325262322241,0.1802523225065481,-0.02699776389202746,-1.0,-1.0,-1.0
0.5373389903791201,0.535033376601203,0.06864778185778242,-0.05753378566626162,-1.0,-1.0,-1.0
-1.0,-1.0,-0.05382434099152822,-0.08873273822734432,-1.0,-1.0,-1.0
-1.0,-1.0,-0.1861133371827483,-0.12012871994756118,-1.0,-1.0,-1.0
-1.0,-1.0,-0.32716849785724045,-0.15125582919919803,-1.0,-1.0,-1.0
-1.0,-1.0,-0.4759391141563681,-0.18164816435454112,-1.0,-1.0,-1.0
-1.0,-1.0,-0.631374477221496,-0.2108398237858768,-1.0,-1.0,-1.0
-1.0,-1.0,-0.7924238781939856,-0.23836490586549056,-1.0,-1.0,-1.0
-1.0,-1.0,-0.9580366082152034,-0.26375750896566835,-1.0,-1.0,-1.0
-1.0,-1.0,-1.1271619584265107,-0.28655173145869667,-1.0,-1.0,-1.0
-1.0,-1.0,-1.298749219969272,-0.3062816717168612,-1.0,-1.0,-1.0
-1.0,-1.0,-1.4717476839848485,-0.32248142811244795,-1.0,-1.0,-1.0
-1.0,-1.0,-1.6451066416146078,-0.33468509901774257,-1.0,-1.0,-1.0
-1.0,-1.0,-1.8177753839999111,-0.3424267828050318,-1.0,-1.0,-1.0
-1.0,-1.0,-1.9887032022821214,-0.3452405778466011,-1.0,-1.0,-1.0
-1.0,-1.0,-2.1568393876026026,-0.34266058251473636,-1.0,-1.0,-1.0
-1.0,-1.0,-2.321133231102718,-0.3342208951817243,-1.0,-1.0,-1.0
-1.0,-1.0,-2.4805340239238345,-0.31945561421985047,-1.0,-1.0,-1.0
-1.0,-1.0,-2.6339910572073104,-0.2978988380014001,-1.0,-1.0,-1.0
-1.0,-1.0,-2.780453622094513,-0.2690846648986607,-1.0,-1.0,-1.0
-1.0,-1.0,-2.9188710097268036,-0.23254719328391754,-1.0,-1.0,-1.0
-1.0,-1.0,-3.0481925112455484,-0.18782052152945578,-1.0,-1.0,-1.0
-1.0,-1.0,-3.167367417792109,-0.13443874800756248,-1.0,-1.0,-1.0
-1.0,-1.0,-3.275345020507848,-0.07193597109052308,-1.0,-1.0,-1.0
-1.0,-1.0,-3.3710746105341314,0.00015371084937560071,-1.0,-1.0,-1.0
-1.0,-1.0,-3.4535054790123185,0.08229619943984866,-1.0,-1.0,-1.0
-1.0,-1.0,-3.5215869170837792,0.17495739630860896,-1.0,-1.0,-1.0
-1.0,-1.0,-3.574268215889871,0.2786032030833711,-1.0,-1.0,-1.0
-1.0,-1.0,-3.6104986665719614,0.39369952139184994,-1.0,-1.0,-1.0
-1.0,-1.0,-3.6292275602714117,0.5207122528617577,-1.0,-1.0,-1.0
-1.0,-1.0,-3.6294041881295906,0.6601072991208093,-1.0,-1.0,-1.0
-1.0,-1.0,-3.609977841287851,0.8123505617967197,-1.0,-1.0,-1.0
-1.0,-1.0,-3.569897810887568,0.9779079425172009,-1.0,-1.0,-1.0
-1.0,-1.0,-3.5081133880700985,1.15724534290997,-1.0,-1.0,-1.0
-1.0,-1.0,-3.423573863976804,1.3508286646027372,-1.0,-1.0,-1.0
-1.0,-1.0,-3.3152285297490556,1.5591238092232196,-1.0,-1.0,-1.0
-1.0,-1.0,-3.1820266765282095,1.7825966783991283,-1.0,-1.0,-1.0
-1.0,-1.0,-3.022917595455637,2.0217131737581804,-1.0,-1.0,-1.0
,,,,,,,
,,,,,,,
,,,,,,,
medium_videos Pocket
project_videos\medium\Pocket\20231116_210238000_iOS.MOV
fitted_incoming_vx,fitted_incoming_vy,fitted_outgoing_vx,fitted_outgoing_vy,ball_x_distance,incoming_angle,outgoing_angle
-1.8640816795439974,1.3727436775726025,0.18379268392209783,-1.038454954753716,-0.12,38.72,78.85
-3.0343981005742844,2.2667581518131534,0.17170463209918796,-1.0005079751374613,-1.0,-1.0,-1.0
-3.5037956832622354,2.6413002804874592,0.16299860493451368,-0.973898106574189,-1.0,-1.0,-1.0
-3.494787716042554,2.6573394275692985,0.15740502005282608,-0.957643696565351,-1.0,-1.0,-1.0
-3.1898835686109965,2.447962937180524,0.15465429507887618,-0.9507630926123996,-1.0,-1.0,-1.0
-2.7348209318683288,2.12049288928964,0.15447684763741498,-0.9522746422167867,-1.0,-1.0,-1.0
-2.2417980578642767,1.7586028554103845,0.15660309535319353,-0.9611966928799647,-1.0,-1.0,-1.0
-1.792705999741475,1.4244346543003048,0.16076345585096286,-0.9765475921033854,-1.0,-1.0,-1.0
-1.4423608516794246,1.1607151076593463,0.16668834675547398,-0.997345687388501,-1.0,-1.0,-1.0
-1.2217359888384383,0.9928727958284156,0.17410818569147796,-1.022609326236764,-1.0,-1.0,-1.0
-1.1411943073035964,0.9311548134879772,0.18275339028372578,-1.0513568561496256,-1.0,-1.0,-1.0
-1.1937204640286954,0.9727435253566173,0.1923543781569685,-1.0826066246285386,-1.0,-1.0,-1.0
-1.3581531167802248,1.1038733218896284,0.20264156693595717,-1.1153769791749548,-1.0,-1.0,-1.0
-1.602417164081262,1.3019473749776114,0.21334537424544275,-1.1486862672903266,-1.0,-1.0,-1.0
-1.886755985155471,1.5376543936450344,0.22419621771017637,-1.1815528364761059,-1.0,-1.0,-1.0
-2.1669636798710847,1.7770853797487691,0.23492451495490893,-1.2129950342337448,-1.0,-1.0,-1.0
-2.3976173086847266,1.9838503836767543,0.24526068360439154,-1.2420312080646954,-1.0,-1.0,-1.0
-2.5353091325855606,2.121195260046525,0.2549351412833753,-1.2676797054704096,-1.0,-1.0,-1.0
-2.5418788530390444,2.154118423403814,0.26367830561661115,-1.2889588739523399,-1.0,-1.0,-1.0
-2.387645851930989,2.0514876039211005,0.2712205942288501,-1.304887061011938,-1.0,-1.0,-1.0
-2.054641431511571,1.788156603096192,0.2772924247448432,-1.3144826141506565,-1.0,-1.0,-1.0
-1.53984105433907,1.3470820494508868,0.2816242147893416,-1.316763880869947,-1.0,-1.0,-1.0
-0.858396583224061,0.7214401542294058,0.2839463819870961,-1.310749208671262,-1.0,-1.0,-1.0
-1.0,-1.0,0.28398934396285785,-1.295456945056053,-1.0,-1.0,-1.0
-1.0,-1.0,0.2814835183413779,-1.2699054375257726,-1.0,-1.0,-1.0
-1.0,-1.0,0.2761593227474074,-1.2331130335818727,-1.0,-1.0,-1.0
-1.0,-1.0,0.26774717480569704,-1.1840980807258052,-1.0,-1.0,-1.0
-1.0,-1.0,0.25597749214099824,-1.1218789264590234,-1.0,-1.0,-1.0
-1.0,-1.0,0.24058069237806162,-1.0454739182829775,-1.0,-1.0,-1.0
-1.0,-1.0,0.2212871931416386,-0.9539014036991212,-1.0,-1.0,-1.0
-1.0,-1.0,0.19782741205648005,-0.8461797302089062,-1.0,-1.0,-1.0
-1.0,-1.0,0.16993176674733682,-0.7213272453137836,-1.0,-1.0,-1.0
-1.0,-1.0,0.1373306748389603,-0.5783622965152069,-1.0,-1.0,-1.0
-1.0,-1.0,0.09975455395610136,-0.41630323131462676,-1.0,-1.0,-1.0
-1.0,-1.0,0.056933821723510775,-0.23416839721349592,-1.0,-1.0,-1.0
-1.0,-1.0,0.008598895765940001,-0.03097614171326768,-1.0,-1.0,-1.0
-1.0,-1.0,-0.04551980629186039,0.19425518768460814,-1.0,-1.0,-1.0
-1.0,-1.0,-0.10569186682513884,0.442507243478677,-1.0,-1.0,-1.0
-1.0,-1.0,-0.17218686820914422,0.7147616781674875,-1.0,-1.0,-1.0
,,,,,,,
,,,,,,,
,,,,,,,
medium_videos Pocket
project_videos\medium\Pocket\20231116_210246000_iOS.MOV
fitted_incoming_vx,fitted_incoming_vy,fitted_outgoing_vx,fitted_outgoing_vy,ball_x_distance,incoming_angle,outgoing_angle
