high_videos Normal
project_videos\high\Normal\20231116_211200000_iOS.MOV
fitted_incoming_vx,fitted_incoming_vy,fitted_outgoing_vx,fitted_outgoing_vy,ball_x_distance,incoming_angle,outgoing_angle
-2.118033775332746,2.534999964048727,-0.411523737514967,-1.3869405623730229,-1.0,-1.0,-1.0
-2.3600344932233477,2.835808295647529,-0.3852126985775346,-1.2824726026330564,-1.0,-1.0,-1.0
-2.6395231990305463,3.1845872663863437,-0.3715740026185982,-1.2146265419401199,-1.0,-1.0,-1.0
-2.9286308574861817,3.5517780702107604,-0.369132333563616,-1.1792499289708063,-1.0,-1.0,-1.0
-3.1857973517990748,3.8897785696250033,-0.37641237533804595,-1.1721903124017068,-1.0,-1.0,-1.0
-3.355763740626914,4.1311687523514165,-0.3919388118673462,-1.1892952409094135,-1.0,-1.0,-1.0
-3.3695645150481566,4.186936187989939,-0.414236327076975,-1.2264122631705194,-1.0,-1.0,-1.0
-3.1445198555339093,3.9447014846775907,-0.44182960489239037,-1.279388927861616,-1.0,-1.0,-1.0
-2.5842278889198314,3.266943745747948,-0.4732433292390509,-1.3440727836592938,-1.0,-1.0,-1.0
-1.578556945378012,1.9892260263906334,-0.5070021840424142,-1.4163113792401474,-1.0,-1.0,-1.0
-1.0,-1.0,-0.5416308532279384,-1.4919522632807678,-1.0,-1.0,-1.0
-1.0,-1.0,-0.5756540207210815,-1.5668429844577454,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6075963704473022,-1.6368310914476747,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6359825863320585,-1.697764132927147,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6593373523008084,-1.7454896575727532,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6761853522790099,-1.7758552140610855,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6850512701921212,-1.7847083510687378,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6844597899656008,-1.7678966172723003,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6729355955249063,-1.7212675613483657,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6490033707954963,-1.6406687319735265,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6111877997028285,-1.5219476778243717,-1.0,-1.0,-1.0
-1.0,-1.0,-0.5580135661723613,-1.3609519475774974,-1.0,-1.0,-1.0
-1.0,-1.0,-0.48800535412955326,-1.1535290899094948,-1.0,-1.0,-1.0
-1.0,-1.0,-0.39968784749986136,-0.8955266534969537,-1.0,-1.0,-1.0
-1.0,-1.0,-0.29158573020874445,-0.5827921870164681,-1.0,-1.0,-1.0
-1.0,-1.0,-0.16222368618166128,-0.2111732391446317,-1.0,-1.0,-1.0
,,,,,,,
,,,,,,,
,,,,,,,
high_videos Normal
project_videos\high\Normal\20231116_211322000_iOS.MOV
fitted_incoming_vx,fitted_incoming_vy,fitted_outgoing_vx,fitted_outgoing_vy,ball_x_distance,incoming_angle,outgoing_angle
-0.7092124333871149,0.8035034743292359,-1.0235794233009077,-4.0774786116025235,16.51,49.28,75.13
-1.4149309362687807,1.5888046023527187,-0.8272817687019394,-3.3082782370292367,-1.0,-1.0,-1.0
-1.8368091799953756,2.0727467600096117,-0.664594283779707,-2.667468127375329,-1.0,-1.0,-1.0
-2.0240949469290874,2.2976574405704198,-0.532927904228544,-2.1452524988981065,-1.0,-1.0,-1.0
-2.0419570800502385,2.3296082529214575,-0.42969356574278283,-1.7318355678548754,-1.0,-1.0,-1.0
-1.9639600941763673,2.2487586985309185,-0.3523022040167567,-1.417421550502942,-1.0,-1.0,-1.0
-1.8645387871813104,2.139699948414949,-0.29816475474479875,-1.192214663099611,-1.0,-1.0,-1.0
-1.8114728512142846,2.0817986201037186,-0.2646921536212419,-1.0464191219021899,-1.0,-1.0,-1.0
-1.8583614839189666,2.139540554607497,-0.249295336340419,-0.970239143167984,-1.0,-1.0,-1.0
-2.037097999652582,2.352874593382717,-0.24938523859666317,-0.9538789431542991,-1.0,-1.0,-1.0
-2.350344440704979,2.727556355298061,-0.26237279608430764,-0.9875427381184418,-1.0,-1.0,-1.0
-2.7640061885177185,3.2254920136005167,-0.285668944497685,-1.061434744317717,-1.0,-1.0,-1.0
-3.1997065749031472,3.7550820728814593,-0.3166846195311285,-1.1657591780094312,-1.0,-1.0,-1.0
-3.527261493263484,4.161565146042728,-0.35283075687897125,-1.2907202554508923,-1.0,-1.0,-1.0
-3.5571540098099126,4.21736173126268,-0.3915182922355456,-1.426522192899403,-1.0,-1.0,-1.0
-3.0330089747816444,3.6124179889622905,-0.4301581612951857,-1.563369206612272,-1.0,-1.0,-1.0
-1.624067633665006,1.9445495187712032,-0.466161299752223,-1.6914655128468046,-1.0,-1.0,-1.0
-1.0,-1.0,-0.4969386433009916,-1.8010153278603056,-1.0,-1.0,-1.0
-1.0,-1.0,-0.5199011276358243,-1.882222867910082,-1.0,-1.0,-1.0
-1.0,-1.0,-0.5324596884510544,-1.9252923492534393,-1.0,-1.0,-1.0
-1.0,-1.0,-0.5320252614410146,-1.9204279881476838,-1.0,-1.0,-1.0
-1.0,-1.0,-0.5160087823000383,-1.8578340008501182,-1.0,-1.0,-1.0
-1.0,-1.0,-0.48182118672245755,-1.7277146036180597,-1.0,-1.0,-1.0
-1.0,-1.0,-0.42687341040260496,-1.5202740127087977,-1.0,-1.0,-1.0
-1.0,-1.0,-0.348576389034815,-1.2257164443796547,-1.0,-1.0,-1.0
-1.0,-1.0,-0.24434105831342146,-0.8342461148879234,-1.0,-1.0,-1.0
-1.0,-1.0,-0.11157835393275517,-0.33606724049091774,-1.0,-1.0,-1.0
,,,,,,,
,,,,,,,
,,,,,,,
high_videos Normal
project_videos\high\Normal\20231116_211349000_iOS.MOV
fitted_incoming_vx,fitted_incoming_vy,fitted_outgoing_vx,fitted_outgoing_vy,ball_x_distance,incoming_angle,outgoing_angle
0.4023941981363101,-0.1588596083834456,-0.5389142299777255,-4.2585401918012415,-0.12,23.52,80.32
0.392419297428836,-0.15447898924407794,-0.4690669889633902,-3.6492486826982193,-1.0,-1.0,-1.0
0.3832330821156121,-0.15047330240744472,-0.40797125902583176,-3.1173766848243325,-1.0,-1.0,-1.0
0.3748009237292223,-0.14682580139311102,-0.3551675092450326,-2.6582367000638145,-1.0,-1.0,-1.0
0.36708903091115574,-0.1435201500074831,-0.3101962087009753,-2.2671412303008984,-1.0,-1.0,-1.0
0.36006444056356435,-0.14054041796015643,-0.27259782647364256,-1.9394027774198181,-1.0,-1.0,-1.0
0.35369500900102113,-0.13787107648026348,-0.24191283164301675,-1.6703338433048067,-1.0,-1.0,-1.0
0.3479494031022781,-0.13549699393282183,-0.21768169328908055,-1.4552469298400976,-1.0,-1.0,-1.0
0.3427970914620247,-0.133403431435082,-0.1994448804918164,-1.289454538909924,-1.0,-1.0,-1.0
0.3382083355426454,-0.13157603847287533,-0.1867428623312069,-1.1682691723985195,-1.0,-1.0,-1.0
0.3341541808259782,-0.130000848516962,-0.17911610788723464,-1.0870033321901174,-1.0,-1.0,-1.0
0.3306064479650725,-0.12866427463937893,-0.17610508623988208,-1.0409695201689515,-1.0,-1.0,-1.0
0.32753772393594716,-0.1275531051297877,-0.17725026646913183,-1.0254802382192554,-1.0,-1.0,-1.0
0.32492135318934884,-0.12665449911182247,-0.1820921176549664,-1.0358479882252603,-1.0,-1.0,-1.0
0.3227314288025096,-0.12595598215943793,-0.1901711088773685,-1.0673852720712027,-1.0,-1.0,-1.0
0.32094278363090556,-0.12544544191325724,-0.20102770921632046,-1.1154045916413127,-1.0,-1.0,-1.0
0.3195309814600145,-0.12511112369691993,-0.214202387751805,-1.1752184488198267,-1.0,-1.0,-1.0
0.3184723081570743,-0.12494162613342982,-0.22923561356380445,-1.2421393454909757,-1.0,-1.0,-1.0
0.31774376282284067,-0.12492589676150298,-0.24566785573230143,-1.3114797835389957,-1.0,-1.0,-1.0
0.31732304894334556,-0.12505322765191568,-0.26303958333727867,-1.3785522648481172,-1.0,-1.0,-1.0
0.31718856554165503,-0.12531325102385224,-0.2808912654587187,-1.4386692913025758,-1.0,-1.0,-1.0
0.3173193983296275,-0.12569593486125302,-0.298763371176604,-1.4871433647866041,-1.0,-1.0,-1.0
0.31769531085967173,-0.12619157852916235,-0.31619636957091696,-1.5192869871844343,-1.0,-1.0,-1.0
0.3182967356765047,-0.12679080839007648,-0.3327307297216402,-1.5304126603803003,-1.0,-1.0,-1.0
0.31910476546891015,-0.12748457342029137,-0.3479069207087562,-1.51583288625844,-1.0,-1.0,-1.0
0.32010114422149627,-0.12826414082625084,-0.36126541161224834,-1.4708601667030807,-1.0,-1.0,-1.0
0.32126825836645406,-0.12912109166089428,-0.37234667151209794,-1.3908070035984528,-1.0,-1.0,-1.0
0.32258912793531513,-0.13004731644000478,-0.3806911694882882,-1.2709858988288012,-1.0,-1.0,-1.0
0.32404739771071,-0.1310350107585569,-1.0,-1.0,-1.0,-1.0,-1.0
0.32562732837812614,-0.13207667090706462,-1.0,-1.0,-1.0,-1.0,-1.0
0.32731378767766584,-0.13316508948792946,-1.0,-1.0,-1.0,-1.0,-1.0
0.32909224155580485,-0.13429335103178808,-1.0,-1.0,-1.0,-1.0,-1.0
0.3309487453171497,-0.1354548276138605,-1.0,-1.0,-1.0,-1.0,-1.0
0.33286993477619636,-0.13664317447029786,-1.0,-1.0,-1.0,-1.0,-1.0
0.33484301740908806,-0.13785232561453048,-1.0,-1.0,-1.0,-1.0,-1.0
0.3368557635053736,-0.13907648945361564,-1.0,-1.0,-1.0,-1.0,-1.0
0.3388964973197651,-0.1403101444045856,-1.0,-1.0,-1.0,-1.0,-1.0
0.3409540882238962,-0.14154803451079556,-1.0,-1.0,-1.0,-1.0,-1.0
0.34301794185808043,-0.14278516505827146,-1.0,-1.0,-1.0,-1.0,-1.0
0.34507799128306893,-0.14401679819205807,-1.0,-1.0,-1.0,-1.0,-1.0
0.3471246881318087,-0.14523844853256684,-1.0,-1.0,-1.0,-1.0,-1.0
0.34914899376120045,-0.14644587879192375,-1.0,-1.0,-1.0,-1.0,-1.0
0.35114237040385715,-0.14763509539031736,-1.0,-1.0,-1.0,-1.0,-1.0
0.35309677231986186,-0.14880234407234674,-1.0,-1.0,-1.0,-1.0,-1.0
0.3550046369485255,-0.14994410552336934,-1.0,-1.0,-1.0,-1.0,-1.0
0.35685887606014544,-0.1510570909858489,-1.0,-1.0,-1.0,-1.0,-1.0
0.3586528669077634,-0.15213823787570346,-1.0,-1.0,-1.0,-1.0,-1.0
0.36038044337892317,-0.15318470539865323,-1.0,-1.0,-1.0,-1.0,-1.0
0.36203588714742946,-0.15419387016656846,-1.0,-1.0,-1.0,-1.0,-1.0
0.36361391882510524,-0.15516332181381765,-1.0,-1.0,-1.0,-1.0,-1.0
0.36510968911355024,-0.15609085861361496,-1.0,-1.0,-1.0,-1.0,-1.0
0.36651876995589905,-0.15697448309436876,-1.0,-1.0,-1.0,-1.0,-1.0
0.36783714568857856,-0.15781239765602914,-1.0,-1.0,-1.0,-1.0,-1.0
