low_videos Normal
project_videos\low\Normal\20231116_210025000_iOS.MOV
fitted_incoming_vx,fitted_incoming_vy,fitted_outgoing_vx,fitted_outgoing_vy,ball_x_distance,incoming_angle,outgoing_angle
0.2336866516311801,-0.14253326601905966,0.3436499390347271,-0.8016022710317912,-1.0,-1.0,-1.0
0.22675805472514887,-0.13510087977648463,0.35088963323763595,-0.8147574952759449,-1.0,-1.0,-1.0
0.21943413407115012,-0.12857979744655937,0.3578378391937578,-0.8269391319860468,-1.0,-1.0,-1.0
0.21179903187713395,-0.12301787241946038,0.3643697570724659,-0.8377814000310253,-1.0,-1.0,-1.0
0.2039425150639129,-0.11845429550424223,0.3703605870431356,-0.8469185182798107,-1.0,-1.0,-1.0
0.19595945227167075,-0.11491969414458472,0.3756855292751402,-0.8539847056013319,-1.0,-1.0,-1.0
0.1879492908664715,-0.11243623163454035,0.3802197839378542,-0.8586141808645185,-1.0,-1.0,-1.0
0.18001553394677036,-0.11101770633427836,0.38383855120065224,-0.8604411629382991,-1.0,-1.0,-1.0
0.17226521734992112,-0.11066965088583595,0.38641703123290777,-0.8590998706916053,-1.0,-1.0,-1.0
0.16480838665868788,-0.11138943142886147,0.38783042420399555,-0.8542245229933636,-1.0,-1.0,-1.0
